BatchId,SourceFile,TargetRelPath,Decision,Reason
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq23,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 7 — DASHBOARDS & USER INTERFACE\7.5 Digi-Board Sync Module\TSI—DIGI-BOARD SYNC MODULE v1.0 MASTER.gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq23,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 7 — DASHBOARDS & USER INTERFACE\7.2 Supervisor Dashboard\TSI — SUPERVISOR DASHBOARD v1.0 MASTER.gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq23,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 7 — DASHBOARDS & USER INTERFACE\7.4 Contractor Onboarding Dashboard\TSI — CONTRACTOR ONBOARDING DASHBOARD v1.0 MASTER.gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq24,"TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 9 — Versioning, Environments & DevOps\9.5 OS-07 Change Log Integration\TSI — OS-07 CHANGE LOG INTEGRATION v1.0 MASTER.gdoc",TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq24,"TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 9 — Versioning, Environments & DevOps\9.4 Logging & Monitoring\TSI — LOGGING & MONITORING FRAMEWORK.gdoc",TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq24,"TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 9 — Versioning, Environments & DevOps\9.3 Database Migration Patterns\TSI — DATABASE MIGRATION PATTERNS.gdoc",TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq24,"TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 9 — Versioning, Environments & DevOps\9.1 Environments (Dev, Stage, Prod)\TSI — ENVIRONMENTS STRUCTURE (DEV → STAGE → PROD).gdoc",TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq24,"TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 9 — Versioning, Environments & DevOps\9.2 Deployment Pipeline\TSI — DEPLOYMENT PIPELINE v1.0 MASTER.gdoc",TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq24,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 3 — AI ORCHESTRATION LAYER\3.4 Vision Processing Agent\TSI — VISION PROCESSING AGENT v1.0 MASTER.gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq24,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 3 — AI ORCHESTRATION LAYER\3.1 MCP   ADA Agent Structure\TSI — MCP   ADA AGENT STRUCTURE v1.0 MASTER.gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq24,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 3 — AI ORCHESTRATION LAYER\3.2 SAI Orchestration Nodes\TSI — SAI ORCHESTRATION NODES.gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq24,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 3 — AI ORCHESTRATION LAYER\3.5 IMS Compliance Agent\TSI — IMS COMPLIANCE AGENT v1.0 MASTER.gdoc.lnk,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq24,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 3 — AI ORCHESTRATION LAYER\3.3 Risk Classification Agent\TSI — RISK CLASSIFICATION AGENT v1.0 MASTER.gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq25,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 6 — User Hierarchy & Permissions\6.3 Site Managers\TSI — USER PERMISSIONS  SITE MANAGERS.gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq25,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 6 — User Hierarchy & Permissions\6.4 Contractors\TSI — USER PERMISSIONS  CONTRACTORS v1.0 MASTER.gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq25,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 6 — User Hierarchy & Permissions\6.1 Workers\TSI—USER PERMISSIONS  WORKERS.gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq25,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 6 — User Hierarchy & Permissions\6.5 Admin   TSI Staff\TSI — USER PERMISSIONS  ADMIN   TSI STAFF.gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq25,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 6 — User Hierarchy & Permissions\6.2 Supervisors\TSI — USER PERMISSIONS  SUPERVISORS.gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq25,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 2 — CORE ARCHITECTURE BLUEPRINT\2.1 High-Level System Diagram\TSI — SAI-COM HIGH-LEVEL SYSTEM DIAGRAM v1.0 MASTER.gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq25,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 2 — CORE ARCHITECTURE BLUEPRINT\2.3 Data Flow Models (Text + Vision + Sensors)\TSI - SAI-COM DATA FLOW MODELS.gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq25,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 2 — CORE ARCHITECTURE BLUEPRINT\2.4 SAI-COM to SAI Communication Model\TSI — SAI-COM TO SAI COMMUNICATION MODEL.gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq25,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 2 — CORE ARCHITECTURE BLUEPRINT\2.5 Device Integration Gateway (Smart Tools)\TSI — DEVICE INTEGRATION GATEWAY (SMART TOOLS).gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
